PersonID,Age,Income,Home,EmpLength,Intent,Grade,Amount,Rate,Status,PercentIncome,DefaultHist,CredHist,Age_Group,Income_Group,Loan_Burden
PER_29800,45,31200.0,RENT,11.0,PERSONAL,D,4000.0,14.96,0,0.13,Y,17,41-60,LOW INCOME,SAFE (<20%)
PER_29801,44,38400.0,MORTGAGE,9.0,HOMEIMPROVEMENT,A,2500.0,7.49,0,0.07,N,17,41-60,LOW INCOME,SAFE (<20%)
PER_29802,44,32004.0,RENT,4.0,EDUCATION,C,4000.0,14.35,0,0.12,N,13,41-60,LOW INCOME,SAFE (<20%)
PER_29803,39,38500.0,MORTGAGE,7.0,MEDICAL,C,3500.0,13.98,0,0.09,Y,17,26-40,LOW INCOME,SAFE (<20%)
PER_29805,45,34800.0,RENT,6.0,MEDICAL,C,4000.0,13.49,0,0.11,N,15,41-60,LOW INCOME,SAFE (<20%)
PER_29807,36,30000.0,RENT,0.0,VENTURE,E,4000.0,17.99,1,0.13,N,15,26-40,LOW INCOME,SAFE (<20%)
PER_29808,44,36000.0,RENT,6.0,VENTURE,D,4000.0,15.2,0,0.11,N,12,41-60,LOW INCOME,SAFE (<20%)
PER_29809,43,39000.0,MORTGAGE,12.0,VENTURE,B,8000.0,9.99,0,0.21,N,16,41-60,LOW INCOME,WARNING (20-30%)
PER_29810,36,39000.0,MORTGAGE,8.0,VENTURE,A,7000.0,5.79,0,0.18,N,17,26-40,LOW INCOME,SAFE (<20%)
PER_29811,36,33000.0,RENT,2.0,PERSONAL,B,4000.0,10.99,1,0.12,N,17,26-40,LOW INCOME,SAFE (<20%)
PER_29812,43,39996.0,RENT,1.0,PERSONAL,B,4000.0,10.99,0,0.1,N,11,41-60,LOW INCOME,SAFE (<20%)
PER_29813,39,33996.0,RENT,6.0,MEDICAL,D,4000.0,15.31,1,0.12,N,13,26-40,LOW INCOME,SAFE (<20%)
PER_29814,38,40000.0,RENT,5.0,MEDICAL,B,4000.0,11.49,0,0.1,N,12,26-40,LOW INCOME,SAFE (<20%)
PER_29815,47,39000.0,MORTGAGE,5.0,EDUCATION,A,5600.0,8.59,0,0.14,N,11,41-60,LOW INCOME,SAFE (<20%)
PER_29816,37,35000.0,RENT,5.0,MEDICAL,A,4000.0,9.32,1,0.11,N,16,26-40,LOW INCOME,SAFE (<20%)
PER_29817,46,33099.0,MORTGAGE,2.0,MEDICAL,E,12000.0,16.795,1,0.36,N,14,41-60,LOW INCOME,HIGH RISK (>30%)
PER_29818,41,42000.0,RENT,0.0,VENTURE,C,4000.0,13.43,0,0.1,N,14,41-60,LOW INCOME,SAFE (<20%)
PER_29819,37,39480.0,OWN,4.0,VENTURE,A,8000.0,8.49,0,0.2,N,13,26-40,LOW INCOME,SAFE (<20%)
PER_29820,41,43000.0,RENT,2.0,MEDICAL,C,4000.0,13.23,0,0.09,N,16,41-60,LOW INCOME,SAFE (<20%)
PER_29821,36,43000.0,RENT,6.0,DEBTCONSOLIDATION,C,4000.0,13.92,0,0.09,Y,14,26-40,LOW INCOME,SAFE (<20%)
PER_29822,40,39500.0,OWN,0.0,PERSONAL,A,10000.0,7.29,0,0.25,N,11,26-40,LOW INCOME,WARNING (20-30%)
PER_29823,36,39520.0,OWN,14.0,VENTURE,A,5000.0,5.79,0,0.13,N,16,26-40,LOW INCOME,SAFE (<20%)
PER_29824,37,49000.0,RENT,0.0,MEDICAL,B,4000.0,9.25,0,0.08,N,13,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29825,37,39600.0,MORTGAGE,17.0,HOMEIMPROVEMENT,A,6000.0,7.49,0,0.15,N,17,26-40,LOW INCOME,SAFE (<20%)
PER_29826,37,39700.0,MORTGAGE,4.0,HOMEIMPROVEMENT,C,15000.0,13.23,0,0.38,Y,11,26-40,LOW INCOME,HIGH RISK (>30%)
PER_29827,38,50000.0,RENT,5.0,VENTURE,A,4000.0,7.88,0,0.08,N,12,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29828,48,50004.0,RENT,8.0,EDUCATION,A,4000.0,7.68,0,0.08,N,11,41-60,MEDIUM INCOME,SAFE (<20%)
PER_29830,38,45000.0,RENT,1.0,EDUCATION,B,4000.0,11.49,1,0.09,N,15,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29831,40,51000.0,RENT,1.0,MEDICAL,B,4000.0,11.12,0,0.08,N,14,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29832,42,39996.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,2500.0,5.42,0,0.06,N,12,41-60,LOW INCOME,SAFE (<20%)
PER_29833,45,55000.0,RENT,1.0,PERSONAL,A,4000.0,6.03,0,0.07,N,12,41-60,MEDIUM INCOME,SAFE (<20%)
PER_29834,41,39996.0,MORTGAGE,8.0,VENTURE,D,1200.0,15.21,0,0.03,N,16,41-60,LOW INCOME,SAFE (<20%)
PER_29835,37,61260.0,RENT,6.0,VENTURE,C,4000.0,14.82,0,0.07,Y,12,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29836,37,63000.0,RENT,0.0,HOMEIMPROVEMENT,B,4000.0,10.99,0,0.06,N,13,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29837,36,73000.0,RENT,3.0,PERSONAL,B,4000.0,11.12,0,0.05,N,16,26-40,HIGH INCOME,SAFE (<20%)
PER_29839,37,40000.0,MORTGAGE,13.0,VENTURE,A,17500.0,7.9,0,0.44,N,12,26-40,LOW INCOME,HIGH RISK (>30%)
PER_29840,41,75000.0,RENT,15.0,PERSONAL,D,4000.0,16.29,0,0.05,Y,12,41-60,HIGH INCOME,SAFE (<20%)
PER_29841,49,86400.0,RENT,0.0,MEDICAL,C,4000.0,13.48,0,0.05,N,17,41-60,HIGH INCOME,SAFE (<20%)
PER_29842,36,76000.0,RENT,2.0,DEBTCONSOLIDATION,E,4000.0,17.39,1,0.05,N,13,26-40,HIGH INCOME,SAFE (<20%)
PER_29843,44,40000.0,MORTGAGE,8.0,VENTURE,A,8000.0,6.62,0,0.2,N,13,41-60,LOW INCOME,SAFE (<20%)
PER_29844,40,28800.0,RENT,3.0,PERSONAL,C,4200.0,14.72,1,0.15,Y,16,26-40,LOW INCOME,SAFE (<20%)
PER_29845,39,40000.0,OWN,4.0,HOMEIMPROVEMENT,A,15000.0,5.42,0,0.38,N,13,26-40,LOW INCOME,HIGH RISK (>30%)
PER_29846,46,50000.0,RENT,0.0,MEDICAL,B,4350.0,10.99,0,0.09,N,15,41-60,MEDIUM INCOME,SAFE (<20%)
PER_29847,38,40000.0,OWN,6.0,MEDICAL,A,9000.0,7.49,0,0.23,N,16,26-40,LOW INCOME,WARNING (20-30%)
PER_29848,38,34000.0,MORTGAGE,14.0,VENTURE,D,8000.0,15.62,1,0.24,N,11,26-40,LOW INCOME,WARNING (20-30%)
PER_29849,36,40000.0,OWN,4.0,VENTURE,B,14000.0,10.99,0,0.35,N,16,26-40,LOW INCOME,HIGH RISK (>30%)
PER_29850,37,40000.0,MORTGAGE,2.0,MEDICAL,B,16000.0,10.99,0,0.4,N,15,26-40,LOW INCOME,HIGH RISK (>30%)
PER_29851,36,20004.0,RENT,1.0,VENTURE,B,4375.0,10.74,0,0.22,N,17,26-40,LOW INCOME,WARNING (20-30%)
PER_29852,38,24000.0,RENT,0.0,HOMEIMPROVEMENT,D,4400.0,14.09,1,0.18,N,14,26-40,LOW INCOME,SAFE (<20%)
PER_29854,36,40000.0,MORTGAGE,16.0,EDUCATION,D,4000.0,18.07,0,0.1,Y,14,26-40,LOW INCOME,SAFE (<20%)
PER_29855,36,40000.0,MORTGAGE,2.0,EDUCATION,A,6000.0,7.49,0,0.15,N,15,26-40,LOW INCOME,SAFE (<20%)
PER_29856,36,40000.0,MORTGAGE,8.0,EDUCATION,A,6000.0,8.49,0,0.15,N,17,26-40,LOW INCOME,SAFE (<20%)
PER_29857,37,40000.0,OWN,16.0,HOMEIMPROVEMENT,B,5000.0,10.99,0,0.13,N,12,26-40,LOW INCOME,SAFE (<20%)
PER_29858,38,40000.0,MORTGAGE,5.0,MEDICAL,A,10000.0,5.99,0,0.25,N,17,26-40,LOW INCOME,WARNING (20-30%)
PER_29859,39,40000.0,OWN,4.0,VENTURE,B,1000.0,10.37,0,0.03,N,16,26-40,LOW INCOME,SAFE (<20%)
PER_29860,45,32000.0,RENT,4.0,PERSONAL,A,4500.0,7.51,0,0.14,N,12,41-60,LOW INCOME,SAFE (<20%)
PER_29861,46,35004.0,RENT,0.0,PERSONAL,C,4500.0,12.68,0,0.13,N,13,41-60,LOW INCOME,SAFE (<20%)
PER_29862,46,40000.0,MORTGAGE,8.0,EDUCATION,A,12000.0,6.91,0,0.3,N,11,41-60,LOW INCOME,WARNING (20-30%)
PER_29863,44,35000.0,RENT,3.0,DEBTCONSOLIDATION,D,4500.0,14.59,1,0.13,Y,11,41-60,LOW INCOME,SAFE (<20%)
PER_29864,38,42000.0,RENT,2.0,MEDICAL,A,4500.0,6.62,0,0.11,N,11,26-40,LOW INCOME,SAFE (<20%)
PER_29865,41,40000.0,MORTGAGE,5.0,MEDICAL,B,1500.0,10.36,0,0.04,N,16,41-60,LOW INCOME,SAFE (<20%)
PER_29866,37,45600.0,RENT,2.0,DEBTCONSOLIDATION,B,4500.0,11.86,0,0.1,N,16,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29867,43,50000.0,RENT,0.0,PERSONAL,B,4500.0,10.74,0,0.09,N,16,41-60,MEDIUM INCOME,SAFE (<20%)
PER_29868,36,40000.0,OWN,2.0,PERSONAL,A,5000.0,7.88,0,0.13,N,12,26-40,LOW INCOME,SAFE (<20%)
PER_29869,39,52000.0,RENT,2.0,VENTURE,B,4500.0,11.99,0,0.09,N,11,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29870,40,53000.0,RENT,4.0,MEDICAL,A,4500.0,6.03,0,0.08,N,16,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29871,38,65000.0,RENT,4.0,HOMEIMPROVEMENT,C,4500.0,13.43,0,0.07,N,12,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29872,43,67000.0,RENT,0.0,MEDICAL,A,4500.0,5.42,0,0.07,N,13,41-60,MEDIUM INCOME,SAFE (<20%)
PER_29873,39,84998.0,RENT,5.0,PERSONAL,B,4500.0,10.99,0,0.05,N,14,26-40,HIGH INCOME,SAFE (<20%)
PER_29874,39,110000.0,RENT,5.0,HOMEIMPROVEMENT,C,4500.0,13.49,0,0.04,N,11,26-40,HIGH INCOME,SAFE (<20%)
PER_29875,50,35880.0,RENT,0.0,MEDICAL,C,4600.0,12.23,0,0.13,Y,13,41-60,LOW INCOME,SAFE (<20%)
PER_29876,38,42000.0,RENT,0.0,DEBTCONSOLIDATION,B,4600.0,10.99,0,0.11,N,16,26-40,LOW INCOME,SAFE (<20%)
PER_29877,41,45840.0,RENT,5.0,PERSONAL,B,4600.0,10.99,0,0.1,N,16,41-60,MEDIUM INCOME,SAFE (<20%)
PER_29878,50,40000.0,OWN,4.0,HOMEIMPROVEMENT,A,8000.0,7.88,0,0.2,N,14,41-60,LOW INCOME,SAFE (<20%)
PER_29879,47,40000.0,MORTGAGE,0.0,PERSONAL,A,6000.0,7.74,0,0.15,N,11,41-60,LOW INCOME,SAFE (<20%)
PER_29880,43,40000.0,MORTGAGE,3.0,MEDICAL,B,18000.0,11.83,0,0.45,N,15,41-60,LOW INCOME,HIGH RISK (>30%)
PER_29881,38,47004.0,RENT,2.0,MEDICAL,C,4775.0,13.48,0,0.1,N,13,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29882,36,14004.0,RENT,0.0,MEDICAL,D,4800.0,15.28,1,0.34,N,15,26-40,LOW INCOME,HIGH RISK (>30%)
PER_29883,38,40000.0,MORTGAGE,4.0,PERSONAL,B,4000.0,12.21,0,0.1,N,13,26-40,LOW INCOME,SAFE (<20%)
PER_29884,39,24000.0,RENT,0.0,DEBTCONSOLIDATION,A,4800.0,7.49,0,0.2,N,16,26-40,LOW INCOME,SAFE (<20%)
PER_29885,37,30960.0,RENT,5.0,VENTURE,B,4800.0,11.49,0,0.16,N,16,26-40,LOW INCOME,SAFE (<20%)
PER_29886,36,40000.0,OWN,0.0,PERSONAL,A,5000.0,8.0,0,0.13,N,16,26-40,LOW INCOME,SAFE (<20%)
PER_29887,38,33600.0,RENT,0.0,VENTURE,A,4800.0,8.49,0,0.14,N,11,26-40,LOW INCOME,SAFE (<20%)
PER_29888,40,40008.0,OWN,20.0,PERSONAL,B,12000.0,11.71,0,0.3,N,15,26-40,LOW INCOME,WARNING (20-30%)
PER_29889,38,40246.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,12000.0,8.9,0,0.3,N,15,26-40,LOW INCOME,WARNING (20-30%)
PER_29890,37,36000.0,RENT,2.0,PERSONAL,B,4800.0,10.75,0,0.13,N,14,26-40,LOW INCOME,SAFE (<20%)
PER_29891,38,40320.0,MORTGAGE,4.0,EDUCATION,D,15000.0,16.07,0,0.37,N,14,26-40,LOW INCOME,HIGH RISK (>30%)
PER_29892,36,40000.0,RENT,0.0,VENTURE,B,4800.0,10.99,0,0.12,N,15,26-40,LOW INCOME,SAFE (<20%)
PER_29893,46,40452.0,OWN,4.0,EDUCATION,B,4000.0,11.71,0,0.1,N,17,41-60,LOW INCOME,SAFE (<20%)
PER_29894,36,40500.0,MORTGAGE,5.0,VENTURE,A,7475.0,5.42,0,0.18,N,13,26-40,LOW INCOME,SAFE (<20%)
PER_29895,37,40800.0,OWN,4.0,PERSONAL,B,2875.0,11.99,0,0.07,N,14,26-40,LOW INCOME,SAFE (<20%)
PER_29896,37,40800.0,OWN,0.0,VENTURE,C,4000.0,13.49,0,0.1,Y,14,26-40,LOW INCOME,SAFE (<20%)
PER_29897,36,40800.0,MORTGAGE,7.0,HOMEIMPROVEMENT,D,7200.0,16.32,0,0.18,Y,11,26-40,LOW INCOME,SAFE (<20%)
PER_29898,42,40800.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10400.0,7.51,0,0.25,N,14,41-60,LOW INCOME,WARNING (20-30%)
PER_29899,39,40800.0,OWN,0.0,HOMEIMPROVEMENT,A,3500.0,8.59,0,0.09,N,14,26-40,LOW INCOME,SAFE (<20%)
PER_29900,37,55000.0,RENT,0.0,VENTURE,A,4800.0,8.9,0,0.09,N,13,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29901,46,60000.0,RENT,5.0,MEDICAL,B,4800.0,12.12,0,0.08,N,16,41-60,MEDIUM INCOME,SAFE (<20%)
PER_29902,39,56000.0,RENT,0.0,DEBTCONSOLIDATION,E,4800.0,16.7,1,0.09,Y,12,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29903,39,64000.0,RENT,9.0,DEBTCONSOLIDATION,C,4800.0,12.73,0,0.07,N,16,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29904,37,59000.0,RENT,2.0,EDUCATION,D,4800.0,14.54,1,0.08,Y,14,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29905,42,41000.0,MORTGAGE,17.0,EDUCATION,B,10000.0,10.99,0,0.24,N,12,41-60,LOW INCOME,WARNING (20-30%)
PER_29906,36,41000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,6250.0,10.62,0,0.15,N,17,26-40,LOW INCOME,SAFE (<20%)
PER_29907,49,80000.0,RENT,0.0,HOMEIMPROVEMENT,A,4800.0,7.88,0,0.06,N,15,41-60,HIGH INCOME,SAFE (<20%)
PER_29908,48,92000.0,RENT,1.0,PERSONAL,A,4800.0,7.88,0,0.05,N,17,41-60,HIGH INCOME,SAFE (<20%)
PER_29909,43,41000.0,MORTGAGE,7.0,MEDICAL,C,6000.0,13.22,0,0.15,Y,16,41-60,LOW INCOME,SAFE (<20%)
PER_29910,40,41000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,C,6000.0,12.53,0,0.15,N,11,26-40,LOW INCOME,SAFE (<20%)
PER_29911,45,107473.0,RENT,0.0,MEDICAL,C,4800.0,12.23,0,0.04,Y,11,41-60,HIGH INCOME,SAFE (<20%)
PER_29912,41,41004.0,MORTGAGE,4.0,MEDICAL,B,10000.0,11.99,0,0.24,N,14,41-60,LOW INCOME,WARNING (20-30%)
PER_29913,37,95000.0,RENT,3.0,MEDICAL,A,10000.0,7.88,0,0.11,N,13,26-40,HIGH INCOME,SAFE (<20%)
PER_29914,39,83400.0,RENT,2.0,EDUCATION,E,10000.0,16.4,1,0.12,Y,14,26-40,HIGH INCOME,SAFE (<20%)
PER_29915,38,96000.0,RENT,18.0,HOMEIMPROVEMENT,F,10000.0,19.04,0,0.1,N,14,26-40,HIGH INCOME,SAFE (<20%)
PER_29916,42,100000.0,RENT,3.0,VENTURE,D,10000.0,13.55,0,0.1,Y,13,41-60,HIGH INCOME,SAFE (<20%)
PER_29917,38,112000.0,RENT,2.0,VENTURE,B,10000.0,11.26,0,0.09,N,15,26-40,HIGH INCOME,SAFE (<20%)
PER_29918,37,103000.0,RENT,1.0,EDUCATION,D,10000.0,15.62,1,0.1,Y,12,26-40,HIGH INCOME,SAFE (<20%)
PER_29919,49,115000.0,RENT,16.0,PERSONAL,B,10000.0,10.37,0,0.09,N,17,41-60,HIGH INCOME,SAFE (<20%)
PER_29921,37,117000.0,RENT,10.0,EDUCATION,A,10000.0,7.66,0,0.09,N,11,26-40,HIGH INCOME,SAFE (<20%)
PER_29922,49,41869.0,MORTGAGE,8.0,EDUCATION,A,8000.0,7.14,0,0.19,N,15,41-60,LOW INCOME,SAFE (<20%)
PER_29923,36,120000.0,RENT,2.0,HOMEIMPROVEMENT,B,10000.0,11.49,0,0.08,N,14,26-40,HIGH INCOME,SAFE (<20%)
PER_29924,38,120000.0,RENT,3.0,DEBTCONSOLIDATION,C,10000.0,10.28,0,0.08,Y,12,26-40,HIGH INCOME,SAFE (<20%)
PER_29925,41,121200.0,RENT,1.0,VENTURE,A,10000.0,6.03,0,0.08,N,13,41-60,HIGH INCOME,SAFE (<20%)
PER_29926,47,126000.0,RENT,1.0,MEDICAL,A,10000.0,6.91,0,0.08,N,17,41-60,HIGH INCOME,SAFE (<20%)
PER_29927,37,135000.0,RENT,1.0,VENTURE,A,10000.0,7.74,0,0.07,N,13,26-40,HIGH INCOME,SAFE (<20%)
PER_29928,47,140000.0,RENT,4.0,VENTURE,C,10000.0,13.48,0,0.07,Y,13,41-60,HIGH INCOME,SAFE (<20%)
PER_29929,42,42000.0,OWN,4.0,VENTURE,A,12000.0,6.03,0,0.29,N,15,41-60,LOW INCOME,WARNING (20-30%)
PER_29931,49,42000.0,MORTGAGE,12.0,MEDICAL,A,3000.0,8.9,0,0.07,N,15,41-60,LOW INCOME,SAFE (<20%)
PER_29932,36,166000.0,RENT,4.0,MEDICAL,A,10000.0,7.88,0,0.06,N,17,26-40,HIGH INCOME,SAFE (<20%)
PER_29933,40,73000.0,RENT,2.0,VENTURE,D,9975.0,16.29,1,0.14,Y,16,26-40,HIGH INCOME,SAFE (<20%)
PER_29934,36,24168.0,RENT,2.0,MEDICAL,C,9925.0,13.06,1,0.41,N,13,26-40,LOW INCOME,HIGH RISK (>30%)
PER_29935,36,55200.0,RENT,3.0,MEDICAL,D,9900.0,14.84,1,0.18,Y,13,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29936,43,42000.0,MORTGAGE,0.0,MEDICAL,A,7775.0,5.99,0,0.19,N,16,41-60,LOW INCOME,SAFE (<20%)
PER_29937,38,42000.0,OWN,2.0,EDUCATION,B,5600.0,9.99,0,0.13,N,14,26-40,LOW INCOME,SAFE (<20%)
PER_29938,36,42000.0,MORTGAGE,2.0,VENTURE,B,6000.0,10.59,0,0.14,N,13,26-40,LOW INCOME,SAFE (<20%)
PER_29939,37,42000.0,MORTGAGE,0.0,MEDICAL,C,3000.0,15.23,0,0.07,Y,11,26-40,LOW INCOME,SAFE (<20%)
PER_29940,39,67000.0,RENT,4.0,EDUCATION,D,9800.0,16.29,0,0.15,Y,14,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29941,37,42000.0,MORTGAGE,9.0,EDUCATION,C,4500.0,12.99,0,0.11,N,12,26-40,LOW INCOME,SAFE (<20%)
PER_29942,36,42000.0,OWN,2.0,MEDICAL,C,2000.0,15.62,0,0.05,Y,13,26-40,LOW INCOME,SAFE (<20%)
PER_29943,37,70000.0,RENT,3.0,EDUCATION,B,4900.0,12.18,0,0.07,N,15,26-40,HIGH INCOME,SAFE (<20%)
PER_29945,39,55000.0,RENT,1.0,DEBTCONSOLIDATION,B,4975.0,12.21,0,0.09,N,11,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29946,40,28000.0,RENT,2.0,VENTURE,C,5000.0,12.99,0,0.18,Y,13,26-40,LOW INCOME,SAFE (<20%)
PER_29947,47,28500.0,RENT,2.0,EDUCATION,A,5000.0,5.42,0,0.18,N,15,41-60,LOW INCOME,SAFE (<20%)
PER_29948,38,42000.0,MORTGAGE,5.0,PERSONAL,B,4000.0,10.74,0,0.1,N,12,26-40,LOW INCOME,SAFE (<20%)
PER_29949,38,30000.0,RENT,5.0,VENTURE,C,5000.0,13.61,0,0.17,Y,11,26-40,LOW INCOME,SAFE (<20%)
PER_29950,44,30000.0,RENT,6.0,VENTURE,C,5000.0,13.98,0,0.17,N,11,41-60,LOW INCOME,SAFE (<20%)
PER_29951,36,30000.0,RENT,1.0,DEBTCONSOLIDATION,B,5000.0,11.14,0,0.17,N,17,26-40,LOW INCOME,SAFE (<20%)
PER_29952,44,42000.0,MORTGAGE,4.0,MEDICAL,A,13200.0,6.17,0,0.31,N,14,41-60,LOW INCOME,HIGH RISK (>30%)
PER_29953,50,30000.0,RENT,8.0,VENTURE,C,5000.0,12.84,0,0.17,Y,15,41-60,LOW INCOME,SAFE (<20%)
PER_29954,43,42000.0,MORTGAGE,3.0,VENTURE,B,20000.0,10.99,0,0.48,N,13,41-60,LOW INCOME,HIGH RISK (>30%)
PER_29955,41,32000.0,RENT,0.0,MEDICAL,C,5000.0,13.98,0,0.16,N,15,41-60,LOW INCOME,SAFE (<20%)
PER_29956,39,32000.0,RENT,0.0,VENTURE,A,5000.0,9.32,0,0.16,N,12,26-40,LOW INCOME,SAFE (<20%)
PER_29957,36,32004.0,RENT,3.0,VENTURE,B,5000.0,10.62,0,0.16,N,15,26-40,LOW INCOME,SAFE (<20%)
PER_29958,39,42000.0,OWN,5.0,PERSONAL,B,8000.0,10.38,0,0.19,N,17,26-40,LOW INCOME,SAFE (<20%)
PER_29959,50,42000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,D,10000.0,14.84,0,0.24,Y,13,41-60,LOW INCOME,WARNING (20-30%)
PER_29960,50,34000.0,RENT,2.0,VENTURE,A,5000.0,5.79,0,0.15,N,12,41-60,LOW INCOME,SAFE (<20%)
PER_29961,41,34800.0,RENT,4.0,DEBTCONSOLIDATION,B,5000.0,11.99,0,0.14,N,14,41-60,LOW INCOME,SAFE (<20%)
PER_29962,36,42000.0,MORTGAGE,16.0,HOMEIMPROVEMENT,C,12000.0,13.48,0,0.29,N,15,26-40,LOW INCOME,WARNING (20-30%)
PER_29963,49,42000.0,MORTGAGE,15.0,EDUCATION,B,16750.0,10.99,0,0.4,N,12,41-60,LOW INCOME,HIGH RISK (>30%)
PER_29964,42,29000.0,RENT,1.0,PERSONAL,D,5000.0,16.49,1,0.17,Y,13,41-60,LOW INCOME,SAFE (<20%)
PER_29965,38,35000.0,RENT,6.0,PERSONAL,B,5000.0,9.99,0,0.14,N,14,26-40,LOW INCOME,SAFE (<20%)
PER_29966,36,42000.0,MORTGAGE,11.0,PERSONAL,B,7800.0,12.53,0,0.19,N,13,26-40,LOW INCOME,SAFE (<20%)
PER_29967,36,29000.0,RENT,0.0,MEDICAL,E,5000.0,16.45,1,0.17,N,13,26-40,LOW INCOME,SAFE (<20%)
PER_29968,38,35000.0,RENT,5.0,VENTURE,D,5000.0,15.37,0,0.14,Y,14,26-40,LOW INCOME,SAFE (<20%)
PER_29969,37,35028.0,RENT,3.0,MEDICAL,C,5000.0,13.47,0,0.14,Y,17,26-40,LOW INCOME,SAFE (<20%)
PER_29970,40,35827.0,RENT,13.0,MEDICAL,B,5000.0,10.75,0,0.14,N,16,26-40,LOW INCOME,SAFE (<20%)
PER_29971,39,36000.0,RENT,3.0,MEDICAL,A,5000.0,7.49,0,0.14,N,16,26-40,LOW INCOME,SAFE (<20%)
PER_29972,50,36000.0,RENT,0.0,VENTURE,B,5000.0,10.37,0,0.14,N,16,41-60,LOW INCOME,SAFE (<20%)
PER_29973,39,37000.0,RENT,6.0,PERSONAL,A,5000.0,7.49,0,0.14,N,17,26-40,LOW INCOME,SAFE (<20%)
PER_29974,38,37200.0,RENT,1.0,DEBTCONSOLIDATION,B,5000.0,9.99,0,0.13,N,11,26-40,LOW INCOME,SAFE (<20%)
PER_29975,45,42320.0,MORTGAGE,6.0,VENTURE,C,7475.0,13.49,0,0.18,Y,15,41-60,LOW INCOME,SAFE (<20%)
PER_29976,41,39000.0,RENT,0.0,VENTURE,B,5000.0,10.99,0,0.13,N,15,41-60,LOW INCOME,SAFE (<20%)
PER_29977,38,39500.0,RENT,4.0,MEDICAL,C,5000.0,13.22,0,0.13,N,14,26-40,LOW INCOME,SAFE (<20%)
PER_29978,39,34000.0,RENT,3.0,PERSONAL,A,5000.0,8.49,1,0.15,N,15,26-40,LOW INCOME,SAFE (<20%)
PER_29980,42,40000.0,RENT,0.0,MEDICAL,A,5000.0,6.17,0,0.13,N,12,41-60,LOW INCOME,SAFE (<20%)
PER_29981,36,40000.0,RENT,6.0,MEDICAL,C,5000.0,12.61,0,0.13,N,13,26-40,LOW INCOME,SAFE (<20%)
PER_29982,45,34000.0,RENT,1.0,EDUCATION,A,5000.0,7.49,1,0.15,N,11,41-60,LOW INCOME,SAFE (<20%)
PER_29983,37,40000.0,RENT,8.0,VENTURE,B,5000.0,12.18,0,0.13,N,12,26-40,LOW INCOME,SAFE (<20%)
PER_29984,40,42996.0,MORTGAGE,5.0,VENTURE,C,8400.0,13.49,0,0.2,Y,12,26-40,LOW INCOME,SAFE (<20%)
PER_29985,40,42996.0,OWN,15.0,MEDICAL,D,15000.0,16.0,0,0.35,Y,16,26-40,LOW INCOME,HIGH RISK (>30%)
PER_29986,48,41500.0,RENT,3.0,MEDICAL,A,5000.0,7.29,0,0.12,N,16,41-60,LOW INCOME,SAFE (<20%)
PER_29987,41,42000.0,RENT,2.0,VENTURE,A,5000.0,7.49,0,0.12,N,15,41-60,LOW INCOME,SAFE (<20%)
PER_29988,38,43000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8250.0,7.51,0,0.19,N,12,26-40,LOW INCOME,SAFE (<20%)
PER_29989,45,43000.0,MORTGAGE,6.0,VENTURE,C,3600.0,13.49,0,0.08,N,15,41-60,LOW INCOME,SAFE (<20%)
PER_29990,36,37000.0,MORTGAGE,5.0,MEDICAL,E,3000.0,18.39,1,0.08,Y,15,26-40,LOW INCOME,SAFE (<20%)
PER_29991,39,37200.0,RENT,1.0,EDUCATION,C,5000.0,15.62,1,0.13,N,15,26-40,LOW INCOME,SAFE (<20%)
PER_29992,43,43000.0,MORTGAGE,5.0,MEDICAL,B,15000.0,8.88,0,0.35,N,12,41-60,LOW INCOME,HIGH RISK (>30%)
PER_29993,38,45000.0,RENT,1.0,MEDICAL,C,5000.0,12.68,0,0.11,Y,13,26-40,MEDIUM INCOME,SAFE (<20%)
PER_29994,38,43000.0,OWN,5.0,VENTURE,A,10000.0,7.51,0,0.23,N,12,26-40,LOW INCOME,WARNING (20-30%)
PER_29995,38,39000.0,RENT,1.0,EDUCATION,E,5000.0,17.74,1,0.13,N,17,26-40,LOW INCOME,SAFE (<20%)
